8, 8, 27, 8, pa1-unknown-j-calreadings.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  209.15,   209.82, -1288.25
  205.81,   212.24, -1038.29
  213.07,   459.78, -1290.63
  209.72,   462.20, -1040.66
  459.10,   205.94, -1284.87
  455.76,   208.36, -1034.91
  463.01,   455.90, -1287.25
  459.67,   458.32, -1037.28
  206.46,   206.21,   210.52
  204.53,   206.60,   338.31
  203.31,   208.85,   464.51
  210.68,   335.29,   211.98
  208.44,   335.73,   338.41
  206.06,   336.16,   463.46
  216.48,   462.88,   210.98
  213.34,   463.09,   335.27
  208.82,   463.52,   460.05
  333.76,   202.51,   210.93
  328.76,   205.69,   335.76
  326.18,   208.77,   461.96
  334.19,   330.51,   212.77
  331.75,   334.12,   334.84
  330.52,   337.29,   458.09
  336.28,   457.73,   212.91
  335.82,   461.18,   333.76
  335.05,   464.37,   455.63
  461.43,   201.58,   211.11
  454.25,   206.07,   334.66
  450.22,   208.71,   460.95
  459.17,   328.35,   213.24
  456.40,   333.16,   333.39
  455.76,   336.43,   455.59
  457.87,   455.08,   215.22
  459.64,   458.96,   333.57
  461.21,   462.62,   453.72
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  209.13,   211.91, -1048.14
  206.32,   204.78,  -798.25
  203.76,   461.75, -1041.07
  200.95,   454.62,  -791.19
  459.06,   217.20, -1045.17
  456.25,   210.07,  -795.29
  453.69,   467.04, -1038.11
  450.88,   459.91,  -788.22
  206.39,   208.50,   454.72
  206.17,   206.25,   578.88
  207.47,   203.39,   700.97
  204.51,   335.67,   458.53
  202.55,   332.90,   582.70
  201.23,   330.40,   706.18
  202.68,   462.94,   459.92
  198.24,   459.84,   585.40
  195.46,   458.43,   711.32
  329.53,   213.20,   451.68
  329.82,   209.83,   578.59
  333.09,   204.86,   704.81
  329.18,   341.57,   452.70
  328.73,   338.18,   578.43
  328.93,   332.57,   705.62
  329.24,   468.45,   455.24
  326.72,   465.25,   580.46
  324.37,   460.56,   709.00
  453.61,   218.03,   449.97
  454.67,   213.68,   578.41
  459.47,   207.65,   707.23
  454.46,   345.37,   449.85
  454.74,   340.79,   576.80
  455.87,   333.54,   707.04
  455.37,   471.66,   453.15
  454.52,   467.15,   578.85
  451.58,   460.06,   709.67
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  209.13,   449.18, -1291.66
  213.32,   456.35, -1041.80
  208.09,   699.08, -1298.82
  212.29,   706.25, -1048.95
  459.09,   450.09, -1295.88
  463.28,   457.27, -1046.02
  458.06,   699.99, -1303.04
  462.25,   707.16, -1053.18
  212.18,   452.33,   210.13
  212.86,   454.90,   334.52
  212.18,   457.85,   458.89
  214.40,   575.84,   203.05
  213.72,   578.17,   327.14
  211.12,   581.50,   452.19
  215.06,   696.13,   193.24
  212.86,   697.52,   319.08
  209.09,   702.00,   446.87
  332.26,   449.84,   207.98
  335.49,   455.23,   329.20
  338.53,   461.26,   450.44
  333.87,   574.28,   203.02
  336.86,   578.36,   325.29
  339.23,   583.95,   447.99
  336.75,   696.30,   194.99
  337.62,   698.58,   321.00
  338.00,   703.51,   447.06
  453.81,   448.84,   206.65
  459.25,   455.34,   325.47
  464.73,   461.71,   445.05
  454.25,   574.15,   203.79
  459.92,   579.14,   324.40
  466.16,   585.32,   444.95
  458.17,   697.47,   198.17
  461.35,   702.21,   322.50
  465.46,   707.87,   445.90
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  211.34,   448.07, -1048.12
  218.70,   452.84,  -798.27
  212.40,   698.02, -1052.92
  219.76,   702.79,  -803.07
  461.23,   446.88, -1055.46
  468.59,   451.65,  -805.61
  462.29,   696.83, -1060.26
  469.65,   701.60,  -810.41
  210.47,   449.31,   452.71
  211.44,   452.55,   577.86
  214.01,   456.88,   703.74
  210.82,   573.52,   447.12
  211.14,   577.09,   573.70
  214.16,   582.16,   701.74
  209.34,   694.02,   442.84
  210.86,   698.81,   571.00
  217.00,   703.74,   698.46
  336.41,   451.74,   443.06
  339.73,   454.58,   567.50
  342.54,   455.50,   695.89
  338.03,   574.73,   441.09
  341.24,   578.21,   566.04
  343.52,   580.77,   694.08
  338.43,   694.61,   441.24
  341.65,   698.75,   567.00
  345.34,   702.86,   693.19
  462.10,   450.85,   436.04
  467.00,   452.81,   560.58
  469.82,   451.67,   691.28
  464.71,   575.21,   436.35
  469.25,   577.68,   560.38
  470.36,   577.92,   689.47
  465.56,   697.63,   438.69
  470.06,   701.11,   562.81
  472.01,   703.22,   688.84
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  450.36,   209.99, -1289.06
  450.54,   207.59, -1039.07
  454.31,   459.95, -1286.66
  454.49,   457.55, -1036.67
  700.33,   206.04, -1289.27
  700.50,   203.64, -1039.29
  704.28,   456.00, -1286.87
  704.46,   453.59, -1036.88
  452.73,   205.29,   207.27
  447.37,   207.59,   330.22
  444.94,   207.96,   456.76
  450.07,   332.25,   211.75
  449.60,   334.39,   331.74
  450.46,   335.78,   454.00
  449.21,   459.14,   215.90
  452.85,   460.79,   334.27
  456.00,   462.15,   454.24
  578.92,   207.30,   206.72
  572.68,   208.00,   331.13
  569.67,   207.31,   457.35
  577.10,   333.70,   212.19
  575.26,   332.82,   332.87
  574.87,   331.81,   456.13
  575.78,   459.68,   216.53
  578.83,   458.06,   335.49
  581.14,   457.02,   456.25
  702.31,   210.49,   207.23
  697.15,   207.98,   334.65
  695.37,   204.74,   461.03
  704.53,   336.45,   213.43
  701.70,   331.00,   338.09
  699.26,   325.60,   462.44
  706.65,   461.79,   217.76
  706.56,   455.74,   339.51
  705.45,   450.37,   462.22
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  450.49,   211.10, -1051.38
  451.70,   211.76,  -801.38
  452.63,   461.09, -1052.04
  453.84,   461.75,  -802.05
  700.48,   208.96, -1052.58
  701.69,   209.62,  -802.59
  702.61,   458.95, -1053.25
  703.82,   459.61,  -803.25
  444.85,   211.33,   444.18
  447.78,   211.67,   572.10
  454.38,   209.52,   700.83
  449.20,   339.34,   440.13
  451.82,   338.68,   566.42
  454.97,   335.54,   696.53
  454.04,   465.51,   439.51
  455.49,   465.33,   564.20
  454.77,   462.36,   694.92
  569.75,   211.56,   443.98
  573.40,   210.44,   571.28
  581.14,   208.52,   697.96
  573.95,   336.04,   441.70
  576.91,   334.95,   567.57
  581.08,   332.68,   696.53
  579.14,   461.63,   440.79
  580.36,   460.42,   566.08
  579.79,   458.44,   696.34
  695.14,   210.36,   447.61
  699.32,   207.87,   571.63
  707.45,   206.00,   693.86
  698.63,   331.27,   447.65
  700.62,   329.66,   572.40
  705.77,   330.66,   697.26
  703.85,   456.49,   445.58
  703.31,   455.10,   571.50
  703.40,   456.78,   699.44
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
