6, 12, pa1-unknown-i-empivot.txt
  176.65,   189.26,   155.57
  153.63,   184.07,   113.85
  129.60,   179.07,    73.21
  199.75,   219.25,   144.48
  176.38,   213.94,   103.13
  151.71,   208.44,    62.85
  170.77,   178.89,   212.33
  134.77,   165.23,   244.74
   98.58,   151.46,   278.77
  178.90,   211.03,   236.81
  142.39,   197.36,   269.20
  105.77,   183.75,   302.72
  167.58,   239.15,   188.80
  136.13,   269.79,   169.43
  104.05,   302.01,   149.58
  191.29,   238.75,   157.20
  159.60,   269.40,   137.60
  127.10,   301.69,   117.13
  234.81,   215.16,   147.60
  266.81,   233.64,   116.59
  298.66,   252.15,    85.46
  251.77,   239.05,   175.94
  283.89,   257.92,   143.89
  315.69,   276.76,   111.71
  247.15,   227.27,   229.95
  291.68,   244.11,   248.64
  336.34,   260.48,   267.23
  262.72,   225.40,   193.42
  307.02,   242.79,   211.69
  351.42,   259.66,   229.89
  228.02,   207.69,   144.15
  259.59,   203.28,   108.54
  291.34,   198.96,    73.52
  257.83,   201.69,   168.86
  289.48,   197.59,   132.58
  321.19,   193.64,    96.57
  186.75,   191.95,   148.06
  173.70,   190.51,   103.42
  159.28,   188.43,    60.87
  210.14,   224.72,   144.97
  196.94,   223.53,   100.17
  182.27,   221.58,    57.18
  257.49,   234.54,   206.64
  306.87,   245.35,   206.34
  356.05,   256.04,   205.82
  262.67,   204.61,   179.80
  311.79,   215.48,   179.91
  360.74,   226.18,   179.73
  192.95,   226.42,   241.68
  193.60,   249.11,   287.37
  194.00,   271.32,   333.08
  231.36,   238.00,   235.06
  232.44,   260.31,   280.67
  233.18,   282.04,   326.47
  181.30,   238.31,   228.82
  169.82,   264.90,   271.00
  157.93,   291.32,   312.91
  219.07,   233.43,   241.45
  207.84,   259.63,   283.71
  196.11,   285.57,   325.92
  184.16,   249.47,   217.88
  176.43,   289.88,   247.46
  168.36,   329.99,   276.84
  223.34,   250.23,   227.21
  215.77,   290.28,   256.60
  207.74,   329.91,   286.06
  247.48,   233.71,   164.24
  286.63,   239.16,   135.17
  325.64,   244.59,   106.12
  253.21,   194.02,   164.31
  292.32,   199.10,   135.90
  331.42,   204.47,   107.23
