27, 8, pa1-debug-e-output1.txt
  202.40,   194.38,   204.71
  408.94,   408.60,   202.99
  208.27,   210.81,   210.99
  204.83,   209.48,   337.39
  202.23,   207.67,   462.81
  210.07,   336.75,   214.34
  205.71,   333.39,   339.88
  202.47,   330.28,   465.49
  210.55,   462.09,   218.16
  207.02,   457.44,   342.92
  203.49,   453.43,   468.06
  332.08,   210.27,   214.90
  329.83,   208.15,   340.15
  327.16,   205.72,   465.19
  333.26,   335.41,   217.58
  330.09,   331.71,   342.22
  327.20,   328.72,   467.28
  334.07,   460.73,   221.05
  330.76,   456.23,   344.98
  327.80,   452.61,   469.91
  456.91,   210.11,   218.78
  454.99,   206.72,   343.00
  451.88,   203.31,   467.80
  457.16,   334.68,   221.17
  455.32,   330.65,   344.72
  452.47,   327.42,   469.38
  457.72,   459.82,   223.95
  455.19,   455.80,   347.30
  452.78,   452.61,   472.04
  210.46,   212.29,   449.14
  207.98,   211.06,   572.68
  205.58,   208.59,   695.66
  209.77,   334.97,   449.85
  207.78,   334.06,   574.02
  206.07,   332.98,   697.24
  210.02,   458.28,   450.57
  207.20,   457.65,   575.38
  204.71,   458.30,   699.23
  335.42,   211.26,   451.34
  332.15,   209.85,   576.32
  328.91,   207.43,   701.19
  334.57,   334.31,   451.52
  331.87,   333.69,   576.92
  329.40,   333.10,   702.55
  334.24,   458.40,   452.33
  331.72,   458.14,   577.87
  329.29,   458.63,   703.54
  460.24,   209.88,   453.86
  456.33,   208.55,   579.55
  452.39,   207.04,   705.71
  459.93,   334.07,   453.56
  456.48,   333.41,   579.87
  452.74,   332.99,   706.87
  459.22,   459.44,   454.45
  456.52,   458.62,   580.57
  453.10,   458.19,   707.39
  212.55,   451.96,   211.28
  211.97,   449.57,   336.14
  211.51,   447.75,   461.34
  207.43,   576.44,   212.33
  208.79,   574.34,   337.34
  208.83,   572.87,   462.07
  202.15,   700.49,   212.66
  204.96,   699.74,   338.19
  205.83,   699.97,   463.11
  335.99,   454.91,   211.25
  335.73,   452.68,   335.19
  335.82,   451.21,   460.08
  331.60,   579.08,   212.66
  331.85,   578.28,   336.76
  332.26,   577.43,   461.53
  326.73,   703.30,   213.45
  327.63,   704.55,   338.80
  328.69,   705.23,   463.81
  459.60,   458.32,   211.23
  460.10,   456.57,   334.58
  460.82,   455.58,   459.21
  456.23,   582.44,   212.73
  455.69,   582.78,   336.50
