8, 6, 12, pa1-debug-c-optpivot.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  341.56,   412.10, -1324.73
  306.88,   447.70, -1330.22
  272.19,   483.29, -1335.71
  371.52,   444.85, -1301.70
  336.84,   480.44, -1307.19
  302.15,   516.04, -1312.68
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  404.66,   392.72, -1253.46
  423.80,   413.22, -1212.07
  442.94,   433.72, -1170.67
  416.07,   434.05, -1279.20
  435.20,   454.54, -1237.80
  454.34,   475.04, -1196.40
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  411.42,   443.11, -1321.70
  436.72,   485.25, -1312.57
  462.03,   527.40, -1303.45
  421.66,   426.95, -1275.50
  446.97,   469.10, -1266.38
  472.28,   511.24, -1257.25
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  365.76,   380.83, -1259.44
  340.11,   392.75, -1218.21
  314.46,   404.68, -1176.99
  365.38,   428.79, -1273.55
  339.73,   440.72, -1232.33
  314.07,   452.64, -1191.10
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  405.45,   395.24, -1361.73
  438.45,   396.33, -1399.28
  471.45,   397.42, -1436.83
  443.00,   392.71, -1328.81
  476.00,   393.80, -1366.36
  508.99,   394.89, -1403.91
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  423.23,   435.75, -1291.49
  467.08,   457.39, -1281.07
  510.93,   479.03, -1270.64
  446.94,   393.29, -1303.10
  490.79,   414.93, -1292.67
  534.64,   436.56, -1282.24
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  357.01,   423.55, -1275.87
  345.58,   449.65, -1234.79
  334.15,   475.76, -1193.71
  402.58,   414.44, -1257.41
  391.15,   440.55, -1216.33
  379.72,   466.65, -1175.24
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  399.61,   439.35, -1337.65
  414.23,   486.82, -1343.39
  428.85,   534.29, -1349.12
  412.10,   441.35, -1289.28
  426.72,   488.82, -1295.01
  441.34,   536.29, -1300.75
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  352.98,   365.14, -1337.60
  319.28,   361.01, -1374.30
  285.57,   356.88, -1411.00
  362.06,   412.37, -1351.25
  328.36,   408.25, -1387.95
  294.65,   404.12, -1424.65
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  343.47,   367.52, -1293.57
  306.56,   356.17, -1261.79
  269.66,   344.83, -1230.02
  365.18,   395.57, -1258.33
  328.28,   384.23, -1226.56
  291.37,   372.89, -1194.79
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  364.70,   397.82, -1356.68
  333.23,   420.21, -1388.44
  301.75,   442.59, -1420.19
  354.80,   432.71, -1322.27
  323.32,   455.10, -1354.02
  291.85,   477.48, -1385.77
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  390.73,   400.95, -1363.04
  406.34,   422.87, -1405.18
  421.95,   444.78, -1447.32
  422.96,   428.65, -1336.69
  438.57,   450.56, -1378.83
  454.18,   472.48, -1420.98
