8, 8, 27, 125, pa2-unknown-i-calreadings.txt
    0.80,     1.26, -1500.00
    0.72,     1.13, -1350.00
    1.81,   151.25, -1499.87
    1.73,   151.13, -1349.87
  150.80,     0.24, -1499.92
  150.72,     0.12, -1349.92
  151.81,   150.24, -1499.79
  151.73,   150.11, -1349.79
  100.12,   102.25, -1401.02
   98.22,    97.89, -1151.07
  104.16,   352.18, -1396.63
  102.26,   347.82, -1146.67
  350.08,    98.18, -1399.19
  348.18,    93.81, -1149.23
  354.12,   348.10, -1394.80
  352.22,   343.74, -1144.84
  101.93,   101.12,    97.04
   99.23,    98.13,   222.86
   96.93,    96.36,   353.06
  102.79,   224.65,   100.77
   99.77,   221.98,   225.28
   97.86,   219.46,   354.77
  102.92,   351.36,   108.36
   99.36,   349.66,   232.28
   96.44,   346.52,   355.12
  228.34,   100.69,    99.50
  227.27,    97.15,   226.29
  222.73,    97.12,   356.44
  229.01,   223.52,   101.08
  226.93,   220.29,   226.04
  221.74,   220.59,   355.88
  227.13,   348.89,   103.78
  224.10,   346.84,   227.76
  221.44,   345.57,   354.57
  351.17,    99.88,   100.90
  350.10,    99.58,   226.56
  347.57,    99.42,   354.31
  350.87,   222.54,    98.56
  350.13,   220.90,   225.02
  347.95,   222.28,   353.29
  349.34,   346.82,    98.19
  348.81,   343.64,   224.40
  348.07,   343.03,   353.95
   -7.95,    12.68, -1499.93
   -7.16,    11.41, -1349.93
   -7.60,   162.67, -1498.66
   -6.80,   161.40, -1348.67
  142.04,    12.33, -1500.72
  142.84,    11.06, -1350.73
  142.40,   162.32, -1499.46
  143.19,   161.05, -1349.47
   92.60,   108.77, -1273.68
   99.08,   100.54, -1023.90
   97.74,   358.59, -1265.57
  104.23,   350.35, -1015.79
  342.46,   103.85, -1280.33
  348.95,    95.61, -1030.55
  347.61,   353.66, -1272.22
  354.09,   345.42, -1022.44
  100.70,    97.00,   225.07
  101.79,    94.08,   355.19
  103.95,    91.78,   483.20
  102.10,   220.37,   228.71
  103.39,   217.09,   358.40
  106.18,   213.87,   485.96
  102.71,   347.96,   236.00
