6, 12, pa2-unknown-g-empivot.txt
  188.99,   239.91,   230.24
  199.46,   285.11,   250.79
  209.67,   330.43,   271.25
  221.49,   242.78,   207.98
  231.72,   287.88,   228.45
  241.71,   333.11,   248.79
  233.80,   231.41,   213.44
  277.01,   248.02,   234.20
  320.14,   264.81,   254.73
  242.69,   194.25,   225.02
  286.36,   211.10,   245.96
  330.02,   228.05,   266.66
  148.15,   180.07,   176.00
  103.42,   184.74,   154.33
   57.82,   190.85,   134.49
  152.68,   220.18,   174.82
  108.22,   224.92,   153.15
   62.90,   230.79,   133.11
  145.08,   216.34,   201.58
  102.78,   230.96,   223.65
   61.50,   246.48,   246.62
  158.34,   203.50,   237.36
  116.09,   217.65,   259.10
   75.03,   232.71,   281.54
  232.45,   228.34,   222.01
  277.23,   242.56,   241.20
  322.00,   256.98,   260.19
  247.06,   192.51,   213.30
  292.25,   206.95,   232.76
  337.49,   221.49,   252.01
  225.01,   234.32,   175.64
  263.45,   254.45,   152.44
  301.50,   274.79,   128.87
  242.34,   198.53,   174.86
  280.75,   218.74,   151.89
  318.66,   239.13,   128.53
  232.02,   228.27,   222.79
  277.21,   247.62,   234.37
  322.21,   267.09,   245.71
  248.35,   202.83,   197.33
  293.71,   222.29,   209.19
  338.92,   241.80,   220.82
  200.07,   246.60,   218.54
  222.44,   289.95,   231.98
  244.41,   333.37,   245.21
  234.63,   232.64,   205.57
  256.81,   275.93,   218.97
  278.59,   319.29,   232.02
  154.89,   173.49,   227.04
  124.64,   165.58,   266.82
   95.43,   158.21,   307.25
  173.18,   203.07,   247.55
  142.89,   195.06,   286.92
  113.37,   187.40,   326.81
  228.29,   219.38,   164.20
  260.65,   222.61,   128.10
  292.32,   226.17,    91.68
  227.05,   179.64,   160.01
  259.50,   182.87,   124.04
  291.01,   186.30,    87.73
  152.63,   221.26,   220.25
  127.61,   258.35,   243.16
  103.02,   295.81,   265.94
  185.36,   244.31,   221.80
  160.05,   281.15,   244.40
  135.13,   318.36,   267.03
  217.21,   219.54,   242.81
  244.55,   223.68,   285.75
  272.12,   228.18,   328.52
  227.06,   181.03,   240.02
  254.73,   185.30,   282.99
  282.66,   189.88,   325.69
