6,4,pa2-unknown-h-EM-nav.txt
  478.31,   486.71,   428.16
  457.62,   516.34,   463.37
  437.05,   546.10,   498.17
  483.93,   457.45,   453.30
  463.14,   486.64,   488.48
  442.35,   516.31,   523.78
  542.47,   536.27,   405.09
  580.03,   570.43,   397.29
  617.57,   605.02,   388.11
  562.95,   520.73,   434.61
  600.01,   555.50,   426.87
  637.54,   589.79,   418.00
  570.50,   505.23,   553.42
  612.29,   517.17,   579.02
  654.55,   529.37,   605.26
  588.83,   516.46,   520.98
  630.86,   528.31,   546.37
  672.70,   540.61,   571.99
  542.46,   518.14,   494.18
  555.60,   534.38,   539.00
  568.79,   550.80,   584.47
  536.39,   480.52,   506.88
  549.35,   496.82,   551.74
  562.22,   513.69,   596.53
