27, 125, pa2-debug-c-output1.txt
  207.95,   201.75,   207.88
  393.59,   398.86,   204.50
  100.01,    98.80,    99.01
  102.28,    99.16,   224.01
  104.47,    99.78,   348.99
   97.53,   223.87,    98.65
   99.73,   224.22,   223.57
  101.93,   224.84,   348.53
   95.40,   348.98,    98.24
   97.37,   349.41,   223.28
   99.17,   349.78,   348.16
  225.17,   101.35,    97.10
  227.31,   101.67,   222.08
  229.30,   102.19,   347.00
  222.96,   226.47,    96.75
  225.00,   226.66,   221.65
  226.78,   227.32,   346.32
  220.50,   351.27,    96.02
  222.52,   351.69,   221.04
  224.11,   352.31,   345.85
  350.16,   104.04,    95.14
  352.15,   104.46,   220.22
  354.06,   104.78,   344.80
  347.66,   228.92,    94.86
  349.68,   229.19,   220.00
  351.64,   229.67,   344.23
  344.95,   353.52,    94.13
  347.08,   353.88,   219.13
  349.20,   354.65,   343.67
   99.60,   100.85,   224.32
   96.32,   103.47,   349.22
   93.07,   106.18,   474.15
   97.39,   225.89,   221.81
   94.10,   228.48,   346.73
   90.75,   231.04,   471.68
   95.37,   351.06,   219.44
   91.70,   353.40,   344.26
   88.28,   355.72,   469.15
  224.62,   103.10,   227.83
  221.13,   105.61,   352.70
  217.62,   108.12,   477.63
  222.63,   228.07,   225.32
  218.94,   230.72,   349.94
  215.32,   233.51,   474.88
  220.49,   353.09,   222.63
  216.59,   355.69,   347.41
  212.95,   358.17,   472.29
  349.43,   105.62,   231.41
  345.86,   107.90,   355.93
  342.46,   110.23,   480.63
  347.30,   230.34,   229.08
  343.77,   232.81,   353.25
  340.41,   235.41,   477.83
  345.04,   355.03,   226.15
  341.67,   357.79,   350.64
  338.26,   360.38,   475.37
  100.87,   100.58,   348.55
  101.16,   104.24,   473.53
  101.16,   107.76,   598.51
  103.68,   225.58,   345.13
  103.81,   229.14,   470.15
  103.84,   232.65,   595.19
  106.27,   350.48,   341.78
  106.32,   353.79,   466.70
  106.71,   357.12,   591.75
  225.71,    97.62,   348.60
  225.77,   101.06,   473.53
  226.08,   104.55,   598.44
  228.55,   222.70,   344.92
  228.51,   226.43,   469.83
  228.71,   230.01,   595.03
  231.25,   347.64,   341.47
  231.18,   351.12,   466.34
  231.55,   354.32,   591.42
  350.47,    94.88,   348.39
  350.62,    98.12,   473.14
  350.98,   101.55,   598.20
  353.40,   219.71,   344.84
  353.62,   223.22,   469.35
  354.02,   226.69,   594.65
  356.33,   344.63,   341.31
  356.54,   348.20,   466.00
  356.70,   351.45,   591.18
  100.37,   102.06,   475.69
   99.03,   102.56,   600.70
   97.57,   102.76,   725.66
   98.36,   227.02,   475.29
   97.03,   227.51,   600.37
   95.43,   227.91,   725.55
   96.21,   351.71,   474.83
   95.23,   352.07,   599.95
   94.31,   352.60,   725.10
  224.99,   103.59,   476.96
  223.96,   104.07,   601.91
  223.08,   104.67,   726.78
  223.03,   229.04,   476.27
  221.88,   229.61,   601.51
  220.99,   229.94,   726.59
  220.99,   353.76,   475.77
  220.05,   353.95,   600.89
  219.39,   354.04,   726.03
  349.87,   105.35,   477.79
  348.90,   105.79,   602.95
  348.03,   106.40,   728.33
  348.16,   230.54,   477.05
  347.20,   231.00,   602.43
  346.29,   231.37,   728.22
  346.35,   355.56,   476.69
  345.16,   355.77,   601.93
  343.94,   355.81,   727.42
   99.90,    98.35,   599.41
  101.93,    98.27,   724.34
  104.29,    98.24,   849.10
  101.63,   223.36,   599.38
  103.50,   223.48,   724.52
  105.82,   223.79,   849.23
  103.61,   347.90,   599.24
  106.20,   348.06,   724.33
  108.60,   348.39,   849.05
  224.81,    96.04,   597.17
  227.37,    96.31,   722.02
  229.78,    96.62,   846.67
  226.50,   221.63,   597.05
  229.10,   221.67,   722.16
  231.42,   221.63,   846.67
  228.43,   346.03,   596.72
  231.18,   345.80,   721.87
  233.56,   345.88,   846.78
  349.64,    93.97,   594.75
  352.19,    94.23,   719.99
  354.63,    94.47,   845.01
  351.80,   219.22,   594.48
  354.37,   219.32,   720.29
  356.65,   219.37,   845.61
  353.57,   344.04,   594.29
  355.80,   343.80,   719.81
  357.92,   343.81,   845.07
  101.20,   226.92,    98.63
  104.13,   230.07,   223.49
  107.03,   233.53,   348.39
  101.44,   352.00,    95.34
  104.16,   355.26,   220.33
  106.63,   358.46,   345.16
  101.36,   476.87,    92.10
  104.13,   480.31,   217.14
  106.42,   483.40,   341.85
  226.62,   227.08,    96.01
  229.40,   230.10,   220.86
  231.90,   233.56,   345.45
  226.49,   351.86,    92.41
  229.28,   355.08,   217.38
  231.62,   358.54,   342.12
  226.28,   476.68,    88.98
  229.06,   480.07,   214.11
  231.40,   483.52,   338.84
  351.32,   227.11,    93.37
  354.07,   230.20,   218.48
  356.78,   233.49,   342.64
  350.97,   351.70,    89.79
  353.82,   354.85,   214.76
  356.71,   358.44,   339.23
  350.73,   476.66,    86.31
  353.64,   479.90,   211.11
  356.62,   483.43,   335.88
  101.60,   223.42,   225.59
  104.60,   225.88,   350.52
  107.45,   228.35,   475.54
   99.79,   348.60,   223.49
  102.39,   350.81,   348.33
  105.19,   353.01,   473.24
   97.94,   473.68,   221.32
  100.36,   475.74,   346.06
  103.12,   477.77,   470.87
  226.84,   225.27,   222.84
  229.45,   227.75,   347.46
  232.15,   230.37,   472.35
  224.92,   350.29,   220.41
  227.34,   352.74,   345.18
  230.02,   355.09,   470.04
  222.89,   475.29,   218.18
  225.29,   477.72,   342.94
  228.01,   479.82,   467.72
  351.52,   227.22,   220.34
  354.30,   229.50,   344.53
  357.26,   231.90,   469.03
  349.46,   351.89,   217.66
  352.42,   354.47,   342.15
  355.36,   356.93,   466.86
  347.48,   476.93,   215.07
  350.51,   479.47,   339.86
  353.44,   481.85,   464.78
   98.86,   225.96,   347.99
  102.11,   226.76,   473.00
  105.23,   227.53,   598.05
  101.03,   350.91,   347.34
  104.21,   351.46,   472.27
  107.70,   352.04,   597.32
  103.36,   475.86,   346.62
  106.49,   476.22,   471.44
  110.21,   476.81,   596.55
  223.70,   223.49,   344.60
  226.77,   224.45,   469.52
  230.08,   225.26,   594.71
  225.96,   348.49,   343.86
  229.02,   349.20,   468.74
  232.50,   349.65,   593.81
  228.30,   473.48,   343.16
  231.39,   473.93,   467.97
  235.02,   474.21,   593.05
  348.52,   220.91,   341.36
  351.83,   221.64,   465.86
  355.35,   222.33,   591.14
  351.01,   345.88,   340.52
  354.33,   346.68,   465.21
  357.62,   347.16,   590.39
  353.49,   470.88,   339.76
  356.80,   471.62,   464.69
  359.89,   472.08,   589.84
  102.02,   224.05,   473.40
  105.55,   222.98,   598.43
  108.84,   221.80,   723.51
   99.85,   348.73,   474.63
  103.74,   347.49,   599.68
  107.75,   346.34,   724.72
   97.86,   473.51,   475.78
  101.97,   472.29,   600.90
  106.27,   471.16,   726.17
  226.66,   226.08,   469.50
  230.40,   225.04,   594.67
  234.44,   223.76,   719.77
  224.61,   350.83,   470.69
  228.53,   349.43,   595.75
  232.70,   347.89,   720.87
  222.67,   475.55,   471.89
  226.77,   473.98,   596.96
