6,4,pa2-unknown-g-EM-nav.txt
  373.27,   511.80,   466.65
  359.91,   523.53,   512.25
  346.46,   535.25,   557.80
  385.05,   475.78,   480.04
  371.73,   487.57,   525.60
  358.47,   499.37,   571.07
  405.43,   446.25,   505.39
  444.79,   450.20,   536.52
  484.28,   454.00,   567.63
  429.10,   433.02,   477.20
  468.31,   437.04,   508.43
  507.64,   440.89,   539.63
  315.02,   390.89,   472.65
  268.28,   406.33,   466.89
  221.86,   421.74,   461.19
  326.07,   428.69,   477.79
  279.52,   444.33,   472.02
  233.21,   459.92,   466.38
  296.94,   472.47,   521.06
  282.15,   514.44,   497.82
  267.99,   556.58,   474.69
  307.79,   457.07,   486.38
  293.13,   499.08,   463.08
  279.16,   541.27,   439.90
